Id,Sold Price
73564,964270
73565,1319265
73566,2225778
73567,957168
73568,704213
73569,1310369
73570,1643826
73571,986668
73572,305092
73573,2018119
73574,928877
73575,1110226
73576,683527
73577,3855442
73578,1497241
73579,801415
73580,765561
73581,854931
73582,636155
73583,834564
73584,590425
73585,721581
73586,1190144
73587,2008219
73588,1407432
73589,1239482
73590,10107615
73591,513408
73592,1780148
73593,692817
73594,242699
73595,543071
73596,936582
73597,1101391
73598,1541363
73599,830947
73600,1230395
73601,972832
73602,668711
73603,1070561
73604,262807
73605,375196
73606,693908
73607,1118932
73608,1241045
73609,1050426
73610,676343
73611,1713945
73612,1157461
73613,2368218
73614,696789
73615,729815
73616,790006
73617,690600
73618,822876
73619,1251098
73620,625007
73621,720266
73622,1196864
73623,925713
73624,2717092
73625,1593087
73626,1352193
73627,2151837
73628,2496569
73629,689122
73630,995643
73631,576750
73632,1632946
73633,526664
73634,719953
73635,928280
73636,841877
73637,1001830
73638,2115277
73639,5558476
73640,617473
73641,604640
73642,1925710
73643,1002368
73644,786816
73645,1035752
73646,1127848
73647,460486
73648,858054
73649,723646
73650,1009753
73651,910771
73652,616580
73653,1622180
73654,788692
73655,1559663
73656,790548
73657,2652711
73658,680669
73659,2075252
73660,754370
73661,816565
73662,1592761
73663,1524220
73664,476241
73665,376728
73666,2060210
73667,710012
73668,511288
73669,1529633
73670,1008294
73671,1171018
73672,734780
73673,625908
73674,2518071
73675,1198456
73676,824885
73677,708583
73678,333471
73679,5450849
73680,1481259
73681,736684
73682,1168480
73683,689631
73684,1353408
73685,1366935
73686,558315
73687,1045589
73688,343089
73689,455201
73690,937118
73691,2012038
73692,1576102
73693,2244842
73694,806789
73695,637481
73696,2557044
73697,981715
73698,1112839
73699,700151
73700,1319596
73701,717691
73702,1500639
73703,735730
73704,1086213
73705,747382
73706,780106
73707,791659
73708,1350118
73709,835212
73710,1374610
73711,344958
73712,2588485
73713,1191440
73714,598876
73715,2354579
73716,1823951
73717,813024
73718,472992
73719,1148752
73720,1486173
73721,3670000
73722,1043616
73723,724728
73724,1289852
73725,1209389
73726,805596
73727,638828
73728,1848041
73729,719452
73730,951779
73731,3146055
73732,631455
73733,614928
73734,2389583
73735,10463906
73736,1126447
73737,1262510
73738,563840
73739,674959
73740,2589558
73741,608428
73742,740653
73743,1228963
73744,2500469
73745,1126133
73746,2690964
73747,1006766
73748,852448
73749,946442
73750,1423989
73751,1566161
73752,671259
73753,1157978
73754,834978
73755,2036410
73756,236833
73757,747355
73758,804519
73759,825852
73760,1538762
73761,859240
73762,2140565
73763,1119192
73764,1319733
73765,1258180
73766,732760
73767,1188342
73768,984359
73769,622914
73770,451153
73771,1152052
73772,1362171
73773,1637131
73774,1525055
73775,1761602
73776,918741
73777,2958098
73778,2265092
73779,893636
73780,704009
73781,618700
73782,652839
73783,1079531
73784,185902
73785,2598012
73786,788433
73787,646141
73788,950428
73789,3560677
73790,2123583
73791,2953613
73792,681462
73793,571839
73794,798613
73795,401611
73796,806235
73797,974990
73798,789977
73799,1208410
73800,644621
73801,545653
73802,3768344
73803,3381785
73804,2101214
73805,2261062
73806,1278640
73807,1242076
73808,1227241
73809,2391445
73810,940380
73811,847068
73812,2370484
73813,1176694
73814,698013
73815,1109826
73816,635522
73817,700568
73818,12680859
73819,572757
73820,1633067
73821,563301
73822,774198
73823,937182
73824,6066420
73825,675920
73826,683813
73827,1853065
73828,784470
73829,669352
73830,1920325
73831,1175652
73832,7843101
73833,1135578
73834,780653
73835,768307
73836,951488
73837,462834
73838,5555308
73839,2374966
73840,951246
73841,460483
73842,531377
73843,1889808
73844,1211033
73845,753580
73846,1595607
73847,698615
73848,573031
73849,1382406
73850,673211
73851,1771846
73852,670225
73853,307003
73854,516427
73855,631127
73856,1335521
73857,298596
73858,981970
73859,999365
73860,1150132
73861,414005
73862,1231374
73863,1429503
73864,2647336
73865,1778184
73866,1114002
73867,351614
73868,705965
73869,1456492
73870,745386
73871,1279298
73872,1372488
73873,997807
73874,706472
73875,1215157
73876,1207033
73877,1477829
73878,1028005
73879,1010143
73880,2048502
73881,726391
73882,756809
73883,737185
73884,1175505
73885,1909841
73886,1635181
73887,604965
73888,1249075
73889,550260
73890,579740
73891,503790
73892,640564
73893,317235
73894,624557
73895,1935768
73896,618082
73897,1931959
73898,794493
73899,649601
73900,816014
73901,526294
73902,1389969
73903,532942
73904,1701763
73905,1482363
73906,1967665
73907,1127997
73908,1599877
73909,778300
73910,1664705
73911,578695
73912,1233472
73913,706241
73914,1308419
73915,1849597
73916,5764886
73917,689343
73918,454864
73919,1628884
73920,899503
73921,13105577
73922,1764329
73923,812645
73924,812490
73925,837317
73926,1336785
73927,1482207
73928,1387830
73929,657420
73930,1755034
73931,919286
73932,1177112
73933,982859
73934,830953
73935,1494642
73936,1521348
73937,361570
73938,2129216
73939,1098848
73940,1173455
73941,2387313
73942,2696220
73943,1316084
73944,723191
73945,1923993
73946,619027
73947,1345092
73948,1571957
73949,1205817
73950,2802064
73951,989448
73952,2941731
73953,1714042
73954,557445
73955,388854
73956,1989159
73957,1012283
73958,1836367
73959,846247
73960,381125
73961,537195
73962,1014855
73963,658101
73964,1148513
73965,1339404
73966,1881904
73967,1578568
73968,677714
73969,779413
73970,2548402
73971,673302
73972,1059460
73973,767543
73974,1358053
73975,678343
73976,659439
73977,570639
73978,838518
73979,1305371
73980,2434250
73981,703240
73982,1088236
73983,1499664
73984,2138677
73985,340081
73986,1220616
73987,583305
73988,1168796
73989,620320
73990,792378
73991,595481
73992,1544510
73993,824580
73994,1245590
73995,3611227
73996,565473
73997,5251635
73998,1311351
73999,299900
74000,552178
74001,1363203
74002,844002
74003,1021784
74004,649097
74005,2024400
74006,952882
74007,4158069
74008,424785
74009,1273337
74010,714825
74011,1156799
74012,1659806
74013,705531
74014,1191053
74015,2940205
74016,821010
74017,738126
74018,2472505
74019,1517497
74020,714275
74021,1731299
74022,1107980
74023,317202
74024,1498467
74025,865951
74026,831070
74027,2616894
74028,1212530
74029,540043
74030,1720219
74031,1336963
74032,1852287
74033,530181
74034,926924
74035,1041957
74036,961662
74037,2543781
74038,638556
74039,2327080
74040,2246870
74041,900867
74042,668862
74043,2435017
74044,681460
74045,584444
74046,1225498
74047,447140
74048,5150298
74049,681145
74050,766633
74051,1428161
74052,553553
74053,1143398
74054,1014951
74055,530817
74056,1631813
74057,1578508
74058,445933
74059,684474
74060,2375186
74061,1353505
74062,821264
74063,1326703
74064,1587406
74065,1870260
74066,1611922
74067,1724333
74068,1502488
74069,1368226
74070,1048968
74071,1339993
74072,744774
74073,979861
74074,1703042
74075,910542
74076,826595
74077,1177170
74078,1257963
74079,3257041
74080,1046002
74081,1744480
74082,897868
74083,616469
74084,890250
74085,343431
74086,1140114
74087,707506
74088,1379687
74089,983211
74090,1807978
74091,678519
74092,754652
74093,583937
74094,681916
74095,3165356
74096,578361
74097,764077
74098,1412640
74099,2248294
74100,1733584
74101,6024841
74102,569796
74103,1632720
74104,12279585
74105,1850836
74106,403331
74107,1419847
74108,768571
74109,583402
74110,1700101
74111,380637
74112,3839085
74113,2039992
74114,2084108
74115,1945106
74116,1677830
74117,1061687
74118,942779
74119,921759
74120,1277384
74121,2158524
74122,842833
74123,451077
74124,1379445
74125,592754
74126,1159486
74127,1485593
74128,763135
74129,1030784
74130,319857
74131,784016
74132,704464
74133,528788
74134,9112549
74135,621829
74136,214469
74137,719080
74138,877855
74139,5216325
74140,889803
74141,943824
74142,291703
74143,600455
74144,1014556
74145,4139063
74146,1349117
74147,909154
74148,1344951
74149,1763367
74150,722782
74151,678180
74152,550051
74153,1038692
74154,1363154
74155,1370908
74156,1313309
74157,830951
74158,1231692
74159,763027
74160,422849
74161,1483721
74162,1374994
74163,871924
74164,1159193
74165,1053391
74166,1114709
74167,1208290
74168,1090989
74169,1159651
74170,2045185
74171,737947
74172,715239
74173,1834248
74174,2870603
74175,4191916
74176,2289471
74177,1317463
74178,2299339
74179,2115848
74180,1820873
74181,684328
74182,1603858
74183,611683
74184,1380071
74185,1775573
74186,798339
74187,1392681
74188,1164572
74189,513541
74190,1281453
74191,648747
74192,565771
74193,914087
74194,2086435
74195,904816
74196,1140973
74197,785746
74198,649857
74199,2165927
74200,2613681
74201,427767
74202,971436
74203,515231
74204,668620
74205,1450437
74206,344520
74207,888242
74208,1579076
74209,422389
74210,2157670
74211,1534252
74212,574138
74213,668913
74214,977521
74215,1802232
74216,1067736
74217,739347
74218,1790116
74219,1088718
74220,526971
74221,771395
74222,1416482
74223,2225852
74224,900347
74225,1329259
74226,923461
74227,836182
74228,569482
74229,1378874
74230,993279
74231,737325
74232,513384
74233,1965744
74234,855661
74235,910707
74236,1005094
74237,403430
74238,944799
74239,2787144
74240,1112929
74241,1296920
74242,2698420
74243,1552873
74244,2028623
74245,1141368
74246,899905
74247,720341
74248,2565230
74249,1805250
74250,1082521
74251,672401
74252,1552929
74253,799097
74254,1063234
74255,827688
74256,1008786
74257,951125
74258,444352
74259,706684
74260,830658
74261,766571
74262,726882
74263,599104
74264,383165
74265,1493465
74266,1090704
74267,1470431
74268,1713176
74269,2770798
74270,270472
74271,1475279
74272,4052301
74273,612234
74274,570769
74275,2335579
74276,1148101
74277,731310
74278,852906
74279,710298
74280,1609477
74281,357398
74282,2322600
74283,812585
74284,2484698
74285,1616160
74286,685421
74287,1538711
74288,3902926
74289,893933
74290,1141020
74291,3739303
74292,1070109
74293,790298
74294,654738
74295,502729
74296,937408
74297,958523
74298,772810
74299,893180
74300,739860
74301,965339
74302,1722127
74303,964517
74304,521109
74305,616971
74306,1136062
74307,939785
74308,2036291
74309,1348695
74310,1238389
74311,1186921
74312,878139
74313,621021
74314,954168
74315,460055
74316,474311
74317,322322
74318,447346
74319,804850
74320,773846
74321,2124526
74322,691836
74323,990304
74324,1521012
74325,865565
74326,1297425
74327,935324
74328,516945
74329,299965
74330,658630
74331,666385
74332,2524569
74333,1160837
74334,703803
74335,1946687
74336,1683115
74337,685395
74338,1833781
74339,1081170
74340,837067
74341,549646
74342,740336
74343,1426400
74344,1501577
74345,2773507
74346,701088
74347,2814102
74348,3815674
74349,2134003
74350,643765
74351,403872
74352,1718835
74353,1341741
74354,1857670
74355,1035081
74356,268149
74357,878844
74358,657012
74359,3725331
74360,908949
74361,685547
74362,758055
74363,1118846
74364,1320972
74365,1133334
74366,1754719
74367,6721908
74368,724238
74369,1144319
74370,552701
74371,1013577
74372,1402958
74373,516247
74374,850655
74375,467595
74376,2637277
74377,954178
74378,846357
74379,1924148
74380,411315
74381,605391
74382,1765559
74383,1154361
74384,868133
74385,1473043
74386,1005338
74387,921555
74388,714055
74389,620281
74390,998347
74391,1304453
74392,611679
74393,1426950
74394,1403727
74395,738774
74396,848435
74397,443557
74398,482926
74399,1690442
74400,1588201
74401,1060115
74402,13322633
74403,3173426
74404,329401
74405,988843
74406,2032221
74407,311547
74408,1453176
74409,1147569
74410,1109530
74411,620156
74412,1069460
74413,3019205
74414,1365163
74415,814143
74416,860247
74417,1270289
74418,1275258
74419,1138563
74420,925352
74421,1156789
74422,727958
74423,850286
74424,936570
74425,1759984
74426,4088930
74427,1472061
74428,1349776
74429,895055
74430,913312
74431,815955
74432,1824318
74433,1345745
74434,2325858
74435,2099102
74436,1277044
74437,293081
74438,1259724
74439,746659
74440,896284
74441,1329340
74442,1414351
74443,653679
74444,703695
74445,490478
74446,1453942
74447,543901
74448,2070932
74449,353633
74450,769356
74451,1837119
74452,1203523
74453,2227209
74454,1168046
74455,1098227
74456,1831044
74457,1134920
74458,693044
74459,893941
74460,1100246
74461,665417
74462,3937617
74463,1188978
74464,3473494
74465,700535
74466,902068
74467,1481363
74468,675023
74469,1841734
74470,2206079
74471,2386032
74472,440095
74473,1488848
74474,721621
74475,1107398
74476,1168080
74477,466204
74478,281987
74479,485441
74480,1240131
74481,1331184
74482,1775920
74483,1450391
74484,658139
74485,1189526
74486,765218
74487,670015
74488,1297479
74489,1330671
74490,731397
74491,884880
74492,1149668
74493,774949
74494,1552045
74495,1918817
74496,982395
74497,801659
74498,469700
74499,938545
74500,1518590
74501,1418069
74502,883783
74503,1244853
74504,812086
74505,1854830
74506,644825
74507,3445449
74508,1074944
74509,1142240
74510,1451357
74511,951110
74512,699753
74513,8493481
74514,777510
74515,1518710
74516,2747745
74517,900977
74518,1842642
74519,1095310
